Broad_Nationality_encoded,Stay_Category_encoded,Spend_Category_encoded,accom_type,London_or_out,Flow,Age,DayOfWeek,TripStartDay,Broad_Purpose_encoded,Business or Work,Education and Other,Holiday,VFF
North America,1-3 days,1000-5000 GBP,1,0,1.0,4,5,3,Business or Work,0.575,0.0,0.425,0.0
UK,4-13 days,250-500 GBP,0,0,5.0,7,7,2,VFF,0.0,0.0,0.05,0.95
EU,14-27 days,1000-5000 GBP,0,1,5.0,7,5,6,Holiday,0.475,0.0,0.375,0.15
EU,4-13 days,0-250 GBP,0,0,1.0,5,3,4,VFF,0.0,0.0,0.0,1.0
North America,4-13 days,1000-5000 GBP,2,1,5.0,5,3,7,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,4,2,1,VFF,0.0,0.0,0.6469047619047619,0.353095238095238
North America,14-27 days,1000-5000 GBP,1,1,5.0,2,5,2,Education and Other,0.05,0.05,0.9,0.0
North America,4-13 days,250-500 GBP,0,0,1.0,6,2,5,VFF,0.025,0.85,0.0,0.125
EU,4-13 days,250-500 GBP,0,0,5.0,8,3,7,VFF,0.05,0.0,0.35,0.6
EU,4-13 days,250-500 GBP,0,1,1.0,2,4,5,VFF,0.0,0.05,0.2,0.75
Africa,4-13 days,0-250 GBP,0,0,1.0,5,5,3,VFF,0.0,0.0,0.3,0.7
EU,1-3 days,250-500 GBP,2,0,1.0,4,2,7,Holiday,0.0,0.0,0.7016666666666667,0.2983333333333333
UK,4-13 days,,0,1,5.0,6,4,7,VFF,0.0625,0.05,0.05,0.8375
UK,4-13 days,250-500 GBP,0,0,1.0,5,4,1,VFF,0.0,0.0,0.0,1.0
Asia,4-13 days,0-250 GBP,1,1,5.0,6,5,1,Business or Work,0.5833333333333333,0.0,0.41666666666666663,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,2,1,5,VFF,0.0,0.0,0.11617118992118991,0.88382881007881
EU,4-13 days,0-250 GBP,1,0,1.0,3,2,6,Holiday,0.12083333333333332,0.0,0.6291666666666667,0.25
Asia,4-13 days,1000-5000 GBP,1,0,1.0,5,7,3,Holiday,0.95,0.0,0.05,0.0
EU,4-13 days,250-500 GBP,1,0,5.0,8,2,6,Holiday,0.075,0.0,0.925,0.0
EU,4-13 days,0-250 GBP,0,0,5.0,4,2,3,VFF,0.1,0.0,0.6,0.3
North America,14-27 days,1000-5000 GBP,1,0,1.0,8,5,6,Holiday,0.0,0.0,1.0,0.0
North America,1-3 days,250-500 GBP,1,1,1.0,5,2,7,VFF,0.0,0.0,1.0,0.0
EU,14-27 days,250-500 GBP,0,1,1.0,3,7,2,Education and Other,0.05,0.45,0.4,0.1
EU,1-3 days,0-250 GBP,0,0,5.0,4,1,7,Holiday,0.37698440448440446,0.0,0.0,0.6230155955155954
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,0,1.0,8,5,1,VFF,0.05,0.0,0.0,0.95
EU,4-13 days,0-250 GBP,0,0,1.0,5,1,5,VFF,0.0,0.0,0.2636147186147186,0.7363852813852814
North America,1-3 days,0-250 GBP,2,0,1.0,7,4,3,Business or Work,0.5,0.0,0.3,0.2
North America,4-13 days,1000-5000 GBP,1,0,1.0,6,5,3,Holiday,0.25,0.0,0.75,0.0
Asia,4-13 days,1000-5000 GBP,1,0,1.0,5,6,3,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,250-500 GBP,0,0,1.0,6,4,6,VFF,0.0,0.05833333333333333,0.15,0.7916666666666667
"Australia, NZ and Oceania",1-3 months,1000-5000 GBP,0,0,1.0,7,3,2,VFF,0.0,0.0,0.3,0.7
EU,1-3 days,0-250 GBP,0,0,1.0,7,4,2,VFF,0.03,0.0,0.0,0.97
Asia,4-13 days,1000-5000 GBP,1,1,1.0,4,6,7,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,1000-5000 GBP,1,1,1.0,4,3,6,Holiday,0.6125,0.0,0.3875,0.0
EU,1-3 days,500-1000 GBP,1,1,1.0,7,4,2,Business or Work,0.05,0.0,0.5225,0.42750000000000005
North America,1-3 days,0-250 GBP,0,1,1.0,5,4,2,Holiday,0.0,0.05,0.29166666666666663,0.6583333333333333
EU,4-13 days,1000-5000 GBP,1,1,1.0,5,3,7,Holiday,0.7747474747474747,0.0,0.22525252525252526,0.0
EU,4-13 days,250-500 GBP,0,1,1.0,6,2,4,VFF,0.0,0.0,0.225,0.775
EU,1-3 days,250-500 GBP,1,0,1.0,5,5,4,Business or Work,0.8645226722451955,0.0,0.1354773277548045,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,8,4,6,VFF,0.0,0.0,0.008333333333333333,0.9916666666666668
North America,4-13 days,1000-5000 GBP,1,0,1.0,6,7,1,Business or Work,0.4058333333333334,0.0,0.5941666666666667,0.0
EU,4-13 days,0-250 GBP,1,0,1.0,4,4,1,Holiday,0.5841666666666667,0.0,0.41583333333333333,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,5,2,6,VFF,0.0,0.0,0.11667027417027417,0.8833297258297259
North America,4-13 days,500-1000 GBP,2,0,1.0,7,7,4,Holiday,0.0,0.0,0.3,0.7
EU,4-13 days,500-1000 GBP,1,0,1.0,5,6,2,Business or Work,0.48916666666666675,0.0,0.5108333333333333,0.0
Asia,4-13 days,250-500 GBP,0,1,1.0,8,5,6,Holiday,0.05,0.0,0.1,0.85
EU,,0-250 GBP,1,0,1.0,5,6,6,VFF,0.8094642857142856,0.0,0.19053571428571425,0.0
EU,,0-250 GBP,1,0,5.0,6,3,3,Holiday,1.0,0.0,0.0,0.0
EU,4-13 days,0-250 GBP,1,0,1.0,5,4,6,Business or Work,0.26666666666666666,0.03333333333333333,0.1,0.6
Non-EU Europe,1-3 days,500-1000 GBP,1,1,1.0,5,6,4,Holiday,0.1716666666666667,0.0,0.8283333333333335,0.0
North America,,0-250 GBP,1,0,1.0,7,4,4,Holiday,0.75,0.0,0.05,0.2
EU,1-3 days,250-500 GBP,1,0,1.0,5,1,6,Holiday,0.0,0.0,0.7721621434121435,0.22783785658785657
North America,4-13 days,500-1000 GBP,1,1,1.0,8,7,1,Holiday,0.05,0.0,0.9,0.05
EU,,0-250 GBP,0,0,5.0,5,4,4,VFF,1.0,0.0,0.0,0.0
North America,4-13 days,0-250 GBP,1,0,1.0,4,7,3,Business or Work,0.7,0.0,0.25,0.05
EU,,0-250 GBP,0,1,5.0,5,3,3,Business or Work,0.8166666666666667,0.05,0.13333333333333336,0.0
EU,,0-250 GBP,0,1,5.0,7,3,3,Business or Work,0.95,0.05,0.0,0.0
North America,4-13 days,250-500 GBP,1,1,1.0,6,5,2,Holiday,0.2208333333333333,0.0,0.7791666666666667,0.0
EU,4-13 days,250-500 GBP,1,1,1.0,2,4,1,Holiday,0.0,0.05,0.9,0.05
EU,4-13 days,500-1000 GBP,1,0,1.0,8,2,4,VFF,0.09166666666666666,0.0,0.6833333333333333,0.225
EU,,0-250 GBP,2,1,5.0,6,5,5,VFF,0.5,0.15,0.35,0.0
EU,4-13 days,500-1000 GBP,1,0,1.0,8,1,5,Holiday,0.14226190476190476,0.0,0.8264880952380953,0.03125
Asia,4-13 days,1000-5000 GBP,0,0,1.0,4,7,6,VFF,0.11666666666666665,0.05,0.33333333333333337,0.5
EU,,250-500 GBP,1,1,1.0,5,4,4,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,500-1000 GBP,1,0,1.0,5,5,2,Business or Work,0.13666666666666666,0.0,0.5424999999999999,0.3208333333333333
UK,1-3 days,0-250 GBP,1,1,1.0,8,4,2,VFF,0.25,0.05,0.5,0.2
EU,1-3 days,0-250 GBP,1,0,1.0,4,5,4,Holiday,0.9595238095238097,0.0,0.0369047619047619,0.0035714285714285713
North America,4-13 days,1000-5000 GBP,2,1,1.0,8,3,7,Holiday,0.0,0.0,0.85,0.15
EU,14-27 days,500-1000 GBP,0,0,5.0,5,4,5,Holiday,0.4291666666666667,0.0,0.5208333333333333,0.05
EU,,250-500 GBP,1,1,1.0,6,3,3,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 months,0-250 GBP,0,0,1.0,2,5,6,Business or Work,0.2,0.05,0.19900793650793652,0.5509920634920634
EU,,250-500 GBP,1,0,5.0,7,2,2,Holiday,0.7,0.0,0.15,0.15
EU,1-3 days,500-1000 GBP,1,1,1.0,5,5,4,Business or Work,0.8764875402375403,0.0,0.12351245976245975,0.0
EU,1-3 days,250-500 GBP,1,1,1.0,6,1,7,Holiday,0.07018781871723048,0.0,0.9298121812827695,0.0
Asia,14-27 days,500-1000 GBP,1,1,1.0,6,2,2,Holiday,0.0,0.0,0.95,0.05
North America,4-13 days,1000-5000 GBP,1,1,1.0,4,3,6,Business or Work,0.05714285714285714,0.0,0.9428571428571428,0.0
Asia,,0-250 GBP,1,0,1.0,6,7,7,Education and Other,0.5066666666666666,0.0,0.44333333333333336,0.05
EU,14-27 days,0-250 GBP,0,0,5.0,4,2,3,VFF,0.1,0.0,0.35,0.55
Asia,4-13 days,500-1000 GBP,1,1,1.0,6,1,1,Holiday,0.01,0.05,0.8400000000000001,0.1
South America,1-3 days,0-250 GBP,0,1,1.0,8,3,1,VFF,0.09166666666666665,0.0,0.1,0.8083333333333333
EU,1-3 days,250-500 GBP,1,0,1.0,3,7,5,Holiday,0.19166666666666665,0.05468434343434343,0.7036489898989899,0.05
Africa,1-3 days,1000-5000 GBP,1,1,1.0,6,2,7,Holiday,0.2125,0.0,0.4125,0.375
North America,4-13 days,500-1000 GBP,0,1,1.0,4,7,3,VFF,0.0,0.0,0.2,0.8
North America,4-13 days,1000-5000 GBP,1,1,1.0,7,2,2,Holiday,0.1,0.0,0.85,0.05
North America,4-13 days,250-500 GBP,1,0,1.0,7,7,1,Holiday,0.0625,0.0,0.9375,0.0
EU,4-13 days,250-500 GBP,1,0,1.0,4,4,5,Holiday,0.4625,0.0,0.4875,0.05
EU,1-3 days,250-500 GBP,1,0,1.0,2,6,5,Holiday,0.08273809523809524,0.025,0.8017857142857142,0.09047619047619047
EU,4-13 days,1000-5000 GBP,2,1,1.0,7,5,5,VFF,0.0,0.1,0.8,0.1
EU,4-13 days,0-250 GBP,0,0,1.0,6,2,6,VFF,0.0,0.06892165360700829,0.07269450356406879,0.8583838428289228
North America,4-13 days,1000-5000 GBP,2,1,1.0,6,2,2,Holiday,0.05,0.0,0.8,0.15
North America,4-13 days,0-250 GBP,0,0,1.0,4,3,5,VFF,0.0,0.0,0.1,0.9
Asia,4-13 days,250-500 GBP,1,0,1.0,4,2,6,Holiday,0.0,0.07853535353535354,0.8714646464646465,0.05
Africa,4-13 days,1000-5000 GBP,2,0,1.0,6,3,7,VFF,0.1,0.25,0.55,0.1
Asia,4-13 days,,1,1,1.0,4,4,3,VFF,0.0,0.05,0.7083333333333333,0.24166666666666664
EU,4-13 days,0-250 GBP,0,0,1.0,5,1,2,VFF,0.0,0.29214285714285715,0.0,0.707857142857143
North America,4-13 days,1000-5000 GBP,1,0,1.0,7,6,3,Business or Work,0.6605266955266954,0.0,0.20427308802308802,0.13520021645021643
Asia,4-13 days,500-1000 GBP,1,1,1.0,7,6,3,Holiday,0.3576190476190476,0.0,0.4923809523809524,0.15
EU,4-13 days,0-250 GBP,0,0,5.0,5,1,5,VFF,0.34875,0.0,0.6212500000000001,0.03
EU,1-3 days,0-250 GBP,0,0,1.0,2,1,6,VFF,0.0,0.0,0.2781672250271826,0.7218327749728173
Asia,4-13 days,1000-5000 GBP,1,1,1.0,4,6,6,Holiday,0.06666666666666667,0.0,0.9333333333333332,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,5,5,7,Holiday,0.35583333333333333,0.32083333333333336,0.32333333333333336,0.0
Asia,14-27 days,more than 5000 GBP,2,0,1.0,4,7,5,Holiday,0.25,0.05,0.45,0.25
UK,4-13 days,0-250 GBP,0,0,1.0,6,4,3,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,0-250 GBP,0,1,1.0,2,6,7,Holiday,0.0,0.1,0.45,0.45
EU,4-13 days,500-1000 GBP,1,0,5.0,2,4,7,Holiday,0.05,0.0,0.8,0.15
"Australia, NZ and Oceania",3-6 months,,0,0,1.0,8,4,4,Holiday,0.0,0.1,0.25,0.65
EU,4-13 days,0-250 GBP,1,1,1.0,6,6,3,Holiday,0.3,0.0,0.7,0.0
EU,4-13 days,250-500 GBP,1,1,1.0,4,3,7,Holiday,0.49869047619047613,0.0,0.5013095238095239,0.0
South America,4-13 days,500-1000 GBP,1,0,1.0,7,4,2,VFF,0.06666666666666667,0.05,0.5833333333333333,0.3
EU,1-3 days,0-250 GBP,0,0,1.0,2,7,6,VFF,0.0,0.0,0.3474260461760462,0.6525739538239539
North America,14-27 days,1000-5000 GBP,1,0,1.0,8,5,6,Holiday,0.0,0.0,1.0,0.0
Asia,4-13 days,1000-5000 GBP,0,1,1.0,5,4,4,Education and Other,0.05,0.0,0.4,0.55
Asia,4-13 days,1000-5000 GBP,2,0,1.0,6,4,2,VFF,0.35,0.0,0.4,0.25
EU,4-13 days,1000-5000 GBP,1,0,5.0,7,1,4,Holiday,0.025,0.0,0.925,0.05
Asia,4-13 days,0-250 GBP,0,0,1.0,4,5,3,VFF,0.016666666666666666,0.0,0.4934523809523809,0.4898809523809523
Africa,4-13 days,1000-5000 GBP,0,0,1.0,4,5,7,Holiday,0.16666666666666666,0.1,0.12083333333333332,0.6125
UK,1-3 days,0-250 GBP,0,0,1.0,5,4,2,VFF,0.0875,0.3,0.0,0.6125
EU,1-3 days,250-500 GBP,1,0,1.0,6,2,1,Holiday,0.0,0.0,1.0,0.0
UK,4-13 days,0-250 GBP,0,0,1.0,2,3,1,VFF,0.0,0.0,0.13333333333333333,0.8666666666666668
UK,4-13 days,500-1000 GBP,1,1,5.0,7,7,7,VFF,0.2,0.0,0.325,0.475
North America,4-13 days,1000-5000 GBP,1,1,5.0,8,1,7,Holiday,0.25,0.0,0.75,0.0
North America,4-13 days,500-1000 GBP,2,0,1.0,2,7,3,Holiday,0.0,0.05,0.7,0.25
EU,1-3 days,0-250 GBP,1,0,1.0,5,6,5,Business or Work,0.8004197191697191,0.0,0.19958028083028084,0.0
EU,,0-250 GBP,1,0,5.0,4,4,4,Business or Work,1.0,0.0,0.0,0.0
Asia,4-13 days,500-1000 GBP,1,1,1.0,4,1,4,Holiday,0.05,0.0,0.95,0.0
North America,1-3 days,0-250 GBP,0,1,1.0,2,2,7,VFF,0.0,0.0,0.75,0.25
EU,4-13 days,0-250 GBP,1,0,5.0,6,2,6,Holiday,0.034999999999999996,0.0,0.9650000000000001,0.0
"Australia, NZ and Oceania",1-3 days,1000-5000 GBP,1,0,1.0,5,5,3,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,500-1000 GBP,0,0,1.0,4,1,5,VFF,0.16333333333333333,0.3,0.275,0.26166666666666666
North America,1-3 days,0-250 GBP,0,1,1.0,5,1,7,VFF,0.0,0.0,0.15,0.85
EU,1-3 days,0-250 GBP,0,0,1.0,4,2,1,Holiday,0.0,0.0,0.6469047619047619,0.353095238095238
North America,4-13 days,500-1000 GBP,1,0,1.0,4,6,3,Business or Work,1.0,0.0,0.0,0.0
EU,,0-250 GBP,0,0,5.0,4,4,4,Business or Work,1.0,0.0,0.0,0.0
South America,4-13 days,0-250 GBP,0,1,1.0,2,4,7,Holiday,0.0,0.0,0.5166666666666666,0.4833333333333333
Asia,4-13 days,1000-5000 GBP,1,1,1.0,6,1,2,VFF,0.288452380952381,0.0,0.7115476190476191,0.0
EU,4-13 days,500-1000 GBP,0,0,1.0,8,3,5,Holiday,0.0,0.0,0.21666666666666665,0.7833333333333333
EU,4-13 days,0-250 GBP,1,0,1.0,2,7,1,Holiday,0.1,0.0,0.75,0.15
UK,14-27 days,0-250 GBP,0,0,5.0,2,5,5,VFF,0.0,0.0,0.15,0.85
EU,,250-500 GBP,1,1,1.0,4,3,3,Business or Work,1.0,0.0,0.0,0.0
North America,1-3 months,500-1000 GBP,0,1,1.0,5,2,4,Holiday,0.05,0.0,0.25,0.7
North America,3-6 months,1000-5000 GBP,0,0,1.0,4,4,3,VFF,0.05,0.15,0.4,0.4
EU,4-13 days,1000-5000 GBP,1,1,1.0,6,6,3,Business or Work,0.8150000000000001,0.0,0.11500000000000002,0.06999999999999999
EU,1-3 days,250-500 GBP,1,0,1.0,4,2,1,VFF,0.0,0.0,0.9225,0.0775
Non-EU Europe,1-3 days,500-1000 GBP,2,0,1.0,3,1,7,Holiday,0.0,0.0,0.9777777777777779,0.02222222222222222
North America,1-3 days,500-1000 GBP,2,0,1.0,4,4,2,Holiday,0.4416666666666667,0.0,0.4083333333333333,0.15
EU,1-3 days,0-250 GBP,1,0,1.0,3,7,6,VFF,0.48999999999999994,0.0,0.51,0.0
EU,4-13 days,0-250 GBP,1,1,1.0,2,2,6,Holiday,0.0,0.2708333333333333,0.6624999999999999,0.06666666666666667
North America,1-3 days,0-250 GBP,1,1,1.0,6,2,1,Holiday,0.5375,0.0,0.2625,0.2
EU,1-3 days,0-250 GBP,0,0,1.0,4,3,1,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,500-1000 GBP,1,1,1.0,6,6,3,Holiday,0.2735714285714286,0.0,0.7264285714285714,0.0
Asia,4-13 days,1000-5000 GBP,0,0,1.0,4,5,2,VFF,0.15,0.25,0.35,0.25
EU,4-13 days,0-250 GBP,0,0,1.0,6,3,5,VFF,0.0,0.0,0.1429761904761905,0.8570238095238094
Asia,14-27 days,more than 5000 GBP,1,1,1.0,5,6,6,Holiday,0.2375,0.0,0.6625,0.1
Asia,4-13 days,1000-5000 GBP,1,0,1.0,5,7,3,Business or Work,0.95,0.0,0.05,0.0
North America,1-3 days,0-250 GBP,1,1,5.0,3,2,1,Holiday,0.0,0.0,0.95,0.05
EU,14-27 days,500-1000 GBP,0,1,1.0,7,5,7,VFF,0.05,0.0,0.0125,0.9375
North America,4-13 days,0-250 GBP,0,0,1.0,7,6,1,Holiday,0.0,0.0,0.025,0.975
EU,4-13 days,250-500 GBP,1,1,1.0,5,7,4,Business or Work,0.473015873015873,0.0,0.526984126984127,0.0
North America,4-13 days,1000-5000 GBP,1,0,1.0,5,1,7,Holiday,0.2692857142857143,0.0,0.7307142857142858,0.0
North America,1-3 days,1000-5000 GBP,1,1,5.0,6,2,7,Holiday,0.185,0.0,0.615,0.2
EU,4-13 days,500-1000 GBP,2,1,5.0,6,7,1,Holiday,0.045,0.0,0.905,0.05
EU,4-13 days,500-1000 GBP,1,0,1.0,5,2,6,VFF,0.3872619047619048,0.0,0.4439285714285715,0.1688095238095238
North America,4-13 days,500-1000 GBP,1,1,1.0,7,6,4,Holiday,0.2791666666666667,0.0,0.6108333333333335,0.10999999999999999
"Australia, NZ and Oceania",14-27 days,500-1000 GBP,0,0,1.0,5,3,3,VFF,0.05,0.0,0.45,0.5
Asia,1-3 days,500-1000 GBP,1,1,1.0,5,6,4,Business or Work,0.825,0.0,0.175,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,6,7,6,VFF,0.0,0.0,0.0,1.0
UK,1-3 days,250-500 GBP,0,0,1.0,5,6,5,VFF,0.1,0.0,0.0,0.9
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,6,3,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,6,3,6,VFF,0.0,0.014583333333333332,0.035416666666666666,0.95
Asia,,500-1000 GBP,1,1,1.0,5,4,4,Business or Work,0.975,0.0,0.0,0.025
South America,1-3 days,500-1000 GBP,2,1,5.0,4,2,7,Holiday,0.05,0.0,0.8,0.15
UK,,0-250 GBP,0,0,1.0,6,1,1,VFF,0.0,0.0,0.2647619047619048,0.7352380952380952
UK,1-3 days,0-250 GBP,0,0,1.0,8,4,3,VFF,0.0,0.05,0.0,0.95
EU,4-13 days,250-500 GBP,1,0,1.0,5,2,6,Holiday,0.42666666666666675,0.0,0.5733333333333334,0.0
"Australia, NZ and Oceania",14-27 days,250-500 GBP,0,0,1.0,4,4,5,VFF,0.0,0.0,0.16499999999999998,0.835
Africa,14-27 days,500-1000 GBP,0,0,1.0,4,7,3,VFF,0.0,0.025,0.0,0.975
UK,1-3 days,0-250 GBP,0,0,1.0,5,1,6,VFF,0.0,0.0,0.21261904761904762,0.7873809523809524
UK,4-13 days,0-250 GBP,0,0,1.0,5,1,5,VFF,0.0,0.0,0.0,1.0
"Australia, NZ and Oceania",4-13 days,250-500 GBP,0,1,1.0,4,4,1,VFF,0.0,0.0,0.85,0.15
EU,1-3 days,250-500 GBP,1,1,1.0,6,4,3,Business or Work,0.28068681318681316,0.0,0.7193131868131868,0.0
North America,1-3 days,500-1000 GBP,1,1,1.0,4,1,6,Holiday,0.041666666666666664,0.0,0.9583333333333333,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,6,2,1,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,500-1000 GBP,1,0,5.0,4,5,6,Holiday,0.05,0.0,0.75,0.2
Asia,1-3 days,0-250 GBP,1,0,5.0,8,2,7,VFF,0.0,0.0,0.4666666666666667,0.5333333333333333
UK,1-3 days,0-250 GBP,0,1,5.0,8,3,1,VFF,0.075,0.0,0.2,0.725
EU,,0-250 GBP,0,0,1.0,5,6,6,Business or Work,0.7416666666666667,0.0,0.06666666666666667,0.19166666666666665
EU,,0-250 GBP,0,0,1.0,4,2,2,VFF,0.20464285714285713,0.0,0.3548214285714285,0.44053571428571436
Asia,4-13 days,500-1000 GBP,0,1,1.0,2,3,7,VFF,0.1,0.15,0.25,0.5
"Australia, NZ and Oceania",1-3 days,1000-5000 GBP,0,0,1.0,5,1,6,Holiday,0.05,0.0,0.15,0.8
EU,1-3 days,500-1000 GBP,1,0,5.0,4,5,3,Business or Work,0.85,0.0,0.15,0.0
UK,4-13 days,1000-5000 GBP,2,0,1.0,7,2,6,VFF,0.05,0.0,0.35,0.6
EU,,250-500 GBP,1,0,1.0,6,3,3,Business or Work,1.0,0.0,0.0,0.0
Non-EU Europe,4-13 days,500-1000 GBP,2,0,1.0,7,4,3,Holiday,0.1,0.05,0.8,0.05
EU,,500-1000 GBP,2,0,1.0,4,1,1,Holiday,0.05,0.05,0.85,0.05
EU,4-13 days,250-500 GBP,1,0,1.0,3,7,3,Holiday,0.05,0.0,0.9,0.05
North America,4-13 days,1000-5000 GBP,0,0,1.0,4,4,6,Holiday,0.05,0.0,0.6,0.35
North America,1-3 days,1000-5000 GBP,2,1,1.0,6,6,4,Business or Work,0.75,0.0,0.25,0.0
North America,1-3 days,500-1000 GBP,1,1,1.0,5,3,1,Business or Work,0.3066666666666667,0.0,0.6933333333333332,0.0
North America,4-13 days,1000-5000 GBP,1,1,1.0,8,2,3,Holiday,0.0,0.0,0.95,0.05
EU,1-3 days,500-1000 GBP,1,1,1.0,4,5,4,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,3,1,6,VFF,0.0,0.0,0.02824452435436417,0.9717554756456357
EU,4-13 days,0-250 GBP,0,1,1.0,8,2,5,VFF,0.0,0.0,0.05,0.95
EU,1-3 days,250-500 GBP,1,1,1.0,5,7,5,Holiday,0.1925,0.0,0.8074999999999999,0.0
Asia,1-3 days,1000-5000 GBP,1,1,1.0,5,3,1,Business or Work,0.5125000000000001,0.0,0.48749999999999993,0.0
Not disclosed,4-13 days,1000-5000 GBP,1,0,1.0,4,7,2,Business or Work,0.03,0.0,0.97,0.0
"Australia, NZ and Oceania",4-13 days,250-500 GBP,1,1,1.0,5,4,1,Holiday,0.29166666666666663,0.01,0.6983333333333333,0.0
EU,4-13 days,250-500 GBP,0,0,1.0,7,1,4,VFF,0.0,0.0,0.0,1.0
North America,1-3 days,0-250 GBP,1,1,1.0,6,3,1,Holiday,0.33333333333333337,0.0,0.6666666666666667,0.0
North America,1-3 days,1000-5000 GBP,1,0,1.0,7,4,2,Business or Work,0.4069047619047619,0.0,0.5430952380952381,0.05
North America,1-3 days,250-500 GBP,2,0,1.0,4,4,3,Holiday,0.2,0.0,0.7,0.1
Asia,1-3 days,1000-5000 GBP,1,0,1.0,4,3,1,Business or Work,0.2,0.0,0.7,0.1
EU,1-3 days,250-500 GBP,1,0,1.0,6,1,7,Business or Work,0.024347530942902613,0.0,0.7011033002871467,0.27454916876995084
North America,4-13 days,250-500 GBP,0,0,1.0,4,3,3,VFF,0.0,0.0,0.2,0.8
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,2,3,Business or Work,0.34444444444444444,0.06666666666666667,0.5138888888888888,0.075
North America,4-13 days,500-1000 GBP,2,1,1.0,5,3,2,Holiday,0.0,0.0,0.85,0.15
EU,1-3 days,1000-5000 GBP,1,1,1.0,7,1,7,VFF,0.09047619047619046,0.0,0.5226190476190476,0.3869047619047619
EU,1-3 days,500-1000 GBP,1,0,1.0,5,5,3,Business or Work,1.0,0.0,0.0,0.0
UK,1-3 days,0-250 GBP,0,0,1.0,6,6,5,Business or Work,0.35750000000000004,0.0,0.05,0.5925
EU,4-13 days,0-250 GBP,0,0,1.0,2,1,4,VFF,0.0,0.0,0.016666666666666666,0.9833333333333332
North America,4-13 days,250-500 GBP,1,0,1.0,6,7,1,VFF,0.15,0.0,0.85,0.0
EU,1-3 days,250-500 GBP,0,1,1.0,4,1,6,VFF,0.0,0.0,0.05,0.95
EU,4-13 days,250-500 GBP,1,1,1.0,6,2,5,Holiday,0.0,0.0,0.44000000000000006,0.5599999999999999
UK,1-3 days,0-250 GBP,1,1,1.0,6,1,6,Holiday,0.25,0.01,0.3,0.44000000000000006
North America,4-13 days,500-1000 GBP,2,0,1.0,6,5,7,VFF,0.125,0.0,0.775,0.1
EU,,0-250 GBP,0,1,1.0,6,3,3,VFF,0.4,0.0,0.15,0.45
North America,4-13 days,500-1000 GBP,1,0,1.0,7,4,5,Holiday,0.0,0.0,0.8904166666666666,0.10958333333333332
EU,1-3 days,250-500 GBP,1,0,1.0,6,3,2,Holiday,0.504563492063492,0.0,0.4954365079365079,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,7,6,3,Business or Work,0.05,0.41583333333333333,0.15,0.38416666666666666
UK,14-27 days,0-250 GBP,0,0,1.0,8,2,5,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,0-250 GBP,0,1,1.0,7,1,7,VFF,0.016666666666666666,0.0,0.02142857142857143,0.9619047619047618
North America,4-13 days,1000-5000 GBP,1,1,1.0,7,4,4,VFF,0.1,0.0,0.9,0.0
EU,1-3 days,500-1000 GBP,1,1,1.0,6,5,4,Business or Work,0.8616246253746255,0.0,0.1383753746253746,0.0
UK,14-27 days,250-500 GBP,0,0,1.0,8,6,2,VFF,0.0,0.0,0.15,0.85
North America,14-27 days,0-250 GBP,2,1,1.0,4,7,7,Holiday,0.15,0.0,0.6,0.25
North America,14-27 days,0-250 GBP,0,1,1.0,8,4,7,VFF,0.05,0.0,0.35,0.6
EU,4-13 days,500-1000 GBP,1,0,1.0,7,3,7,Business or Work,0.305952380952381,0.0,0.2817857142857143,0.41226190476190466
Non-EU Europe,,0-250 GBP,1,0,1.0,5,1,1,Holiday,0.08388148401306296,0.0,0.8994518493202704,0.016666666666666666
UK,4-13 days,250-500 GBP,0,0,1.0,6,2,6,VFF,0.0,0.0,0.0,1.0
EU,,250-500 GBP,1,0,5.0,7,7,7,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,500-1000 GBP,1,1,1.0,4,4,2,Holiday,0.530595238095238,0.0,0.15464285714285714,0.3147619047619048
EU,4-13 days,500-1000 GBP,1,0,5.0,5,7,3,Business or Work,0.0,0.0,1.0,0.0
EU,,0-250 GBP,1,1,5.0,6,4,4,Holiday,0.47321428571428575,0.1,0.4267857142857142,0.0
