Broad_Nationality_encoded,Stay_Category_encoded,Spend_Category_encoded,accom_type,London_or_out,Flow,Age,DayOfWeek,TripStartDay,Broad_Purpose_encoded,Business or Work,Education and Other,Holiday,VFF
EU,1-3 days,0-250 GBP,2,0,5.0,2,4,2,Holiday,0.05,0.2,0.75,0.0
EU,14-27 days,250-500 GBP,0,0,1.0,5,5,4,VFF,0.15,0.0,0.4,0.45
Asia,4-13 days,1000-5000 GBP,0,0,1.0,4,7,1,Holiday,0.4541666666666666,0.15,0.3958333333333333,0.0
EU,4-13 days,1000-5000 GBP,1,1,1.0,5,7,4,Holiday,0.95,0.0,0.05,0.0
EU,1-3 days,0-250 GBP,0,0,5.0,8,2,7,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,250-500 GBP,0,1,1.0,4,2,7,Holiday,0.0,0.0,0.47536796536796533,0.5246320346320347
EU,1-3 days,0-250 GBP,0,0,1.0,5,2,7,VFF,0.03921356869799569,0.0,0.10614466562780063,0.8546417656742037
Asia,14-27 days,0-250 GBP,1,0,1.0,4,6,7,Holiday,0.575,0.05,0.25,0.125
Asia,4-13 days,500-1000 GBP,1,1,1.0,7,5,6,Holiday,0.0,0.0,0.95,0.05
EU,1-3 days,500-1000 GBP,1,0,1.0,4,4,3,Business or Work,1.0,0.0,0.0,0.0
UK,4-13 days,500-1000 GBP,0,0,1.0,7,3,2,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,500-1000 GBP,1,0,1.0,6,1,7,Holiday,0.08142857142857142,0.0,0.7213095238095237,0.19726190476190478
EU,4-13 days,250-500 GBP,0,1,5.0,7,3,5,VFF,0.0,0.0,0.06666666666666667,0.9333333333333333
EU,4-13 days,250-500 GBP,0,0,1.0,5,4,7,VFF,0.0,0.0,0.0,1.0
UK,14-27 days,0-250 GBP,0,0,1.0,8,1,5,VFF,0.0,0.0,0.05,0.95
EU,,500-1000 GBP,1,0,1.0,4,1,1,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,4,2,5,VFF,0.0,0.0,0.3375018037518037,0.6624981962481964
EU,1-3 days,250-500 GBP,1,1,1.0,5,7,6,Business or Work,0.4896915584415584,0.0,0.5103084415584416,0.0
North America,,0-250 GBP,1,1,1.0,6,7,7,Holiday,0.07857142857142857,0.0,0.8946428571428571,0.026785714285714284
EU,4-13 days,1000-5000 GBP,0,0,1.0,7,4,6,VFF,0.0,0.0,0.25,0.75
UK,,0-250 GBP,0,1,5.0,5,1,1,VFF,0.008333333333333333,0.05,0.008333333333333333,0.9333333333333332
Asia,1-3 days,,0,1,5.0,6,4,2,Business or Work,1.0,0.0,0.0,0.0
Non-EU Europe,4-13 days,250-500 GBP,1,0,1.0,8,1,3,Holiday,0.0,0.15,0.8,0.05
EU,4-13 days,250-500 GBP,0,0,1.0,4,1,3,VFF,0.0,0.0,0.6908856421356423,0.3091143578643579
EU,1-3 days,500-1000 GBP,1,0,1.0,2,1,7,Holiday,0.0,0.0,0.645,0.355
EU,4-13 days,250-500 GBP,0,0,1.0,4,1,5,Holiday,0.0,0.0,0.5794134445276085,0.42058655547239143
North America,4-13 days,1000-5000 GBP,0,0,1.0,6,7,1,Holiday,0.8583333333333334,0.03333333333333333,0.09583333333333333,0.0125
EU,4-13 days,250-500 GBP,2,1,1.0,2,2,6,Holiday,0.03333333333333333,0.0,0.9666666666666666,0.0
UK,4-13 days,0-250 GBP,0,0,5.0,8,4,7,VFF,0.0,0.0,0.3,0.7
Asia,1-3 months,more than 5000 GBP,2,1,1.0,2,2,2,Holiday,0.15,0.18,0.47000000000000003,0.2
North America,14-27 days,1000-5000 GBP,0,0,1.0,7,4,5,VFF,0.0,0.2,0.16666666666666666,0.6333333333333333
Asia,1-3 days,1000-5000 GBP,1,0,5.0,4,7,5,Education and Other,0.15,0.0,0.7625,0.0875
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,0,1.0,4,7,4,VFF,0.05,0.0,0.20833333333333331,0.7416666666666666
North America,,500-1000 GBP,1,0,1.0,8,5,5,Holiday,0.45,0.0,0.5,0.05
EU,,0-250 GBP,0,0,5.0,6,7,7,VFF,0.9255555555555557,0.0,0.07444444444444445,0.0
Africa,4-13 days,1000-5000 GBP,1,0,1.0,7,6,5,Holiday,0.7,0.0,0.3,0.0
EU,1-3 days,250-500 GBP,1,1,1.0,6,1,6,Holiday,0.22580218392718393,0.0,0.6915893828393826,0.08260843323343323
EU,4-13 days,0-250 GBP,0,0,5.0,2,7,7,Holiday,0.2625,0.2,0.15,0.3875
UK,14-27 days,250-500 GBP,0,0,1.0,8,5,6,Holiday,0.0,0.0,0.0,1.0
UK,,0-250 GBP,1,1,1.0,5,2,2,Business or Work,0.5475,0.04,0.1,0.3125
EU,1-3 days,500-1000 GBP,1,1,1.0,6,5,3,Business or Work,0.8770562770562769,0.0,0.12294372294372294,0.0
EU,1-3 days,0-250 GBP,1,1,5.0,4,1,7,Holiday,0.06089826839826841,0.0,0.9391017316017314,0.0
Asia,1-3 days,250-500 GBP,0,0,1.0,2,4,3,Holiday,0.0,0.0,0.565,0.43500000000000005
EU,4-13 days,0-250 GBP,0,0,1.0,5,5,2,Business or Work,0.0,0.0,0.0,1.0
UK,4-13 days,0-250 GBP,0,0,1.0,5,3,2,VFF,0.0,0.0,0.0,1.0
North America,1-3 days,1000-5000 GBP,1,0,1.0,6,4,2,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,1000-5000 GBP,1,0,1.0,7,1,3,Holiday,0.10333333333333332,0.015,0.8,0.08166666666666667
EU,4-13 days,250-500 GBP,1,1,1.0,5,4,1,Holiday,0.0,0.0,1.0,0.0
North America,14-27 days,more than 5000 GBP,2,0,5.0,8,7,4,Holiday,0.0,0.0,0.9,0.1
EU,4-13 days,1000-5000 GBP,0,0,1.0,6,1,3,VFF,0.05,0.05,0.15,0.75
EU,4-13 days,250-500 GBP,1,1,1.0,4,5,2,Holiday,0.16125,0.0,0.6601388888888889,0.1786111111111111
EU,1-3 days,0-250 GBP,0,0,5.0,6,6,5,Business or Work,0.7842143232584408,0.0,0.06501696832579186,0.15076870841576726
North America,4-13 days,0-250 GBP,0,0,1.0,4,3,1,VFF,0.025,0.0,0.325,0.65
EU,1-3 days,0-250 GBP,0,0,5.0,7,4,2,Business or Work,1.0,0.0,0.0,0.0
North America,4-13 days,0-250 GBP,0,1,1.0,8,4,1,Holiday,0.0,0.0,0.325,0.675
EU,1-3 days,250-500 GBP,1,1,5.0,4,1,7,Holiday,0.0,0.0,0.7953968253968255,0.2046031746031746
North America,4-13 days,1000-5000 GBP,1,1,1.0,4,7,3,Holiday,0.9857142857142858,0.0,0.014285714285714285,0.0
EU,4-13 days,250-500 GBP,0,0,1.0,6,3,4,Holiday,0.0,0.014285714285714285,0.05,0.9357142857142857
EU,1-3 days,250-500 GBP,1,1,1.0,6,5,4,Business or Work,0.7552380952380953,0.0,0.24476190476190474,0.0
South America,4-13 days,250-500 GBP,1,1,1.0,4,4,1,Holiday,0.0,0.0,0.15,0.85
EU,,,0,0,5.0,2,5,5,Business or Work,1.0,0.0,0.0,0.0
North America,4-13 days,500-1000 GBP,2,0,1.0,4,6,4,Holiday,0.15,0.0,0.85,0.0
Africa,4-13 days,0-250 GBP,0,0,1.0,6,4,6,VFF,0.0,0.0,0.05,0.95
Asia,14-27 days,500-1000 GBP,1,1,1.0,4,3,4,Holiday,0.05,0.0,0.75,0.2
EU,1-3 days,500-1000 GBP,1,0,1.0,6,4,2,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,5,2,7,Holiday,0.0,0.0,0.8341694416694416,0.16583055833055832
Asia,4-13 days,1000-5000 GBP,1,0,1.0,4,7,1,Education and Other,0.6833333333333333,0.0,0.31666666666666665,0.0
EU,1-3 days,0-250 GBP,0,0,5.0,5,5,4,Business or Work,0.9306875763125764,0.0,0.0,0.0693124236874237
EU,1-3 days,0-250 GBP,1,1,1.0,6,5,3,Holiday,0.27666666666666667,0.0,0.7233333333333334,0.0
South America,14-27 days,500-1000 GBP,1,0,1.0,4,5,6,Holiday,0.2375,0.0,0.6125,0.15
Asia,4-13 days,500-1000 GBP,0,0,1.0,4,7,2,Education and Other,0.05,0.0,0.85,0.1
North America,1-3 days,1000-5000 GBP,1,1,1.0,5,6,4,Business or Work,1.0,0.0,0.0,0.0
UK,1-3 months,1000-5000 GBP,2,1,1.0,4,4,3,VFF,0.425,0.1,0.25,0.225
UK,1-3 months,500-1000 GBP,0,0,1.0,2,5,1,Education and Other,0.0,0.05,0.0,0.95
EU,1-3 days,500-1000 GBP,1,0,1.0,6,5,3,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,4,3,6,VFF,0.0480548968071654,0.0,0.19437876728030987,0.7575663359125246
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,1,1.0,5,2,6,VFF,0.05,0.05,0.525,0.375
Asia,,1000-5000 GBP,1,0,1.0,4,3,3,Holiday,0.7912296037296037,0.05,0.09204545454545453,0.06672494172494173
North America,1-3 days,500-1000 GBP,0,0,1.0,6,2,7,Holiday,0.1,0.0,0.6541666666666666,0.2458333333333333
Asia,4-13 days,1000-5000 GBP,1,1,1.0,4,6,1,Holiday,0.1771626984126984,0.19670634920634922,0.6261309523809524,0.0
EU,4-13 days,1000-5000 GBP,1,1,1.0,5,3,6,Business or Work,0.5169047619047619,0.0,0.4830952380952381,0.0
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,1,1.0,6,6,2,Business or Work,0.775,0.0,0.225,0.0
EU,1-3 days,0-250 GBP,1,1,5.0,6,1,7,Holiday,0.015,0.0,0.985,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,5,4,2,Holiday,0.7909523809523809,0.0,0.20904761904761907,0.0
EU,4-13 days,0-250 GBP,0,0,5.0,7,1,2,VFF,0.05,0.0,0.6708333333333333,0.2791666666666667
EU,4-13 days,250-500 GBP,0,0,1.0,8,3,4,VFF,0.0,0.0,0.0,1.0
EU,14-27 days,0-250 GBP,0,0,5.0,2,3,4,VFF,0.1,0.0,0.35,0.55
Africa,4-13 days,0-250 GBP,0,0,1.0,8,5,2,VFF,0.05,0.0,0.0,0.95
North America,14-27 days,1000-5000 GBP,1,0,1.0,5,3,3,Holiday,0.4,0.15,0.4,0.05
EU,4-13 days,0-250 GBP,0,0,1.0,7,4,5,VFF,0.1130952380952381,0.0,0.0,0.8869047619047619
EU,,250-500 GBP,1,0,1.0,5,6,6,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,0-250 GBP,0,0,5.0,5,5,1,Business or Work,0.516904761904762,0.0,0.27678571428571425,0.20630952380952378
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,0,1,1.0,2,6,7,Holiday,0.05,0.15,0.4,0.4
South America,4-13 days,250-500 GBP,2,1,1.0,4,7,7,Holiday,0.0,0.15,0.7,0.15
Asia,4-13 days,1000-5000 GBP,0,0,1.0,5,3,4,Education and Other,0.24500000000000002,0.0,0.4883333333333333,0.26666666666666666
EU,4-13 days,500-1000 GBP,1,0,1.0,4,4,7,Education and Other,0.05,0.0,0.85,0.1
North America,4-13 days,1000-5000 GBP,0,0,1.0,4,3,5,Holiday,0.15,0.0,0.05,0.8
EU,1-3 days,500-1000 GBP,2,0,1.0,5,2,1,Holiday,0.025,0.0,0.6125,0.3625
EU,1-3 days,0-250 GBP,0,0,1.0,6,2,1,Holiday,0.0,0.0,0.1493452380952381,0.8506547619047617
EU,4-13 days,0-250 GBP,0,0,5.0,7,3,4,VFF,0.0,0.0,0.0,1.0
North America,1-3 days,0-250 GBP,0,1,1.0,4,5,4,Holiday,0.0,0.0,0.8083333333333332,0.19166666666666668
EU,,0-250 GBP,0,0,1.0,7,1,1,Business or Work,0.0,0.0,0.0,1.0
Asia,4-13 days,500-1000 GBP,1,0,1.0,7,7,4,Holiday,0.75,0.1,0.1,0.05
Non-EU Europe,1-3 days,500-1000 GBP,1,0,1.0,5,2,7,Holiday,0.2683333333333333,0.0,0.7316666666666667,0.0
EU,1-3 days,250-500 GBP,0,1,1.0,5,6,4,VFF,0.625,0.0,0.15,0.225
EU,4-13 days,500-1000 GBP,1,1,1.0,5,3,6,Holiday,0.9199999999999999,0.0,0.06999999999999999,0.01
Asia,4-13 days,1000-5000 GBP,1,1,1.0,5,4,1,Holiday,0.3908333333333333,0.0,0.6091666666666666,0.0
UK,14-27 days,500-1000 GBP,0,1,1.0,5,3,4,VFF,0.2,0.0,0.05,0.75
UK,4-13 days,1000-5000 GBP,0,0,1.0,5,1,4,VFF,0.0,0.0,0.1,0.9
EU,1-3 days,1000-5000 GBP,1,0,1.0,5,5,3,Business or Work,0.7897619047619048,0.0,0.21023809523809525,0.0
Asia,1-3 months,250-500 GBP,0,0,1.0,5,5,3,VFF,0.3,0.0,0.15,0.55
North America,4-13 days,500-1000 GBP,0,0,1.0,2,1,7,VFF,0.0,0.45,0.2833333333333333,0.2666666666666667
Asia,4-13 days,250-500 GBP,0,0,1.0,5,3,1,VFF,0.0,0.0,0.4333333333333333,0.5666666666666667
EU,,0-250 GBP,1,0,1.0,5,5,5,Business or Work,0.8896322596386534,0.035445058458165875,0.03877021148760279,0.036152470415577835
UK,4-13 days,500-1000 GBP,0,0,1.0,4,6,7,VFF,0.05,0.0,0.0,0.95
UK,4-13 days,250-500 GBP,0,0,1.0,7,3,7,VFF,0.0,0.0,0.0,1.0
Asia,4-13 days,500-1000 GBP,1,1,1.0,6,3,7,Holiday,0.7266666666666666,0.0,0.2733333333333333,0.0
EU,1-3 days,0-250 GBP,2,0,1.0,4,1,7,Holiday,0.0,0.0,0.7435119047619047,0.25648809523809524
North America,4-13 days,500-1000 GBP,0,1,1.0,7,3,1,VFF,0.0,0.05,0.1,0.85
EU,,0-250 GBP,1,0,1.0,6,6,6,Holiday,0.8642557423226929,0.07224383352285829,0.06350042415444893,0.0
EU,,500-1000 GBP,1,1,1.0,8,6,6,Business or Work,0.619047619047619,0.0,0.33095238095238094,0.05
EU,4-13 days,500-1000 GBP,1,0,1.0,4,4,1,Business or Work,0.025,0.0,0.975,0.0
EU,4-13 days,500-1000 GBP,1,1,1.0,8,4,1,Holiday,0.0,0.0,1.0,0.0
UK,1-3 days,0-250 GBP,0,0,1.0,4,1,7,VFF,0.0,0.0,0.07501678876678877,0.9249832112332113
Non-EU Europe,14-27 days,1000-5000 GBP,1,1,1.0,5,2,3,Holiday,0.05,0.0,0.7041666666666667,0.2458333333333333
UK,14-27 days,1000-5000 GBP,0,0,1.0,5,1,3,VFF,0.0,0.0,0.25,0.75
EU,1-3 days,,0,0,5.0,6,4,2,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,250-500 GBP,0,1,1.0,4,1,7,Holiday,0.0,0.0,0.41510975135975137,0.5848902486402487
EU,1-3 days,250-500 GBP,0,0,1.0,4,2,1,Holiday,0.0,0.0,0.4794444444444445,0.5205555555555554
EU,4-13 days,0-250 GBP,0,0,1.0,2,2,5,VFF,0.0,0.0,0.0,1.0
EU,,250-500 GBP,1,1,1.0,5,6,6,Business or Work,1.0,0.0,0.0,0.0
UK,1-3 days,0-250 GBP,0,0,1.0,7,7,6,VFF,0.0,0.10416666666666667,0.16875,0.7270833333333333
North America,4-13 days,1000-5000 GBP,1,1,1.0,7,7,6,Holiday,0.05,0.0,0.95,0.0
EU,4-13 days,250-500 GBP,2,1,1.0,5,4,5,Holiday,0.1,0.0,0.9,0.0
EU,,0-250 GBP,0,0,5.0,6,6,6,Business or Work,1.0,0.0,0.0,0.0
South America,1-3 days,0-250 GBP,0,0,5.0,4,5,3,Holiday,0.275,0.05,0.25,0.425
EU,,0-250 GBP,1,1,1.0,7,5,5,Holiday,0.9163636363636364,0.0,0.07363636363636364,0.01
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,1,1.0,8,2,4,Holiday,0.0,0.0,0.525,0.475
UK,14-27 days,more than 5000 GBP,1,1,1.0,4,1,4,Business or Work,0.4,0.0,0.5,0.1
EU,1-3 days,0-250 GBP,0,0,1.0,5,6,5,Business or Work,0.3394047619047619,0.0,0.6213095238095239,0.039285714285714285
South America,4-13 days,500-1000 GBP,1,1,1.0,6,3,5,Education and Other,0.2125,0.05,0.7375,0.0
EU,,0-250 GBP,1,0,5.0,6,1,1,Holiday,0.0,0.0,0.9060342435342434,0.09396575646575649
EU,4-13 days,0-250 GBP,1,0,5.0,7,1,5,Holiday,0.016666666666666666,0.0,0.8666666666666668,0.11666666666666665
North America,4-13 days,500-1000 GBP,1,0,1.0,7,7,1,Holiday,0.49523809523809514,0.0,0.5047619047619047,0.0
Asia,4-13 days,500-1000 GBP,1,0,1.0,7,7,4,Holiday,0.75,0.1,0.1,0.05
EU,1-3 days,250-500 GBP,1,0,1.0,2,1,7,Education and Other,0.11526265401265401,0.0,0.6971496558996558,0.1875876900876901
EU,1-3 days,250-500 GBP,1,0,1.0,6,2,7,Holiday,0.16441017316017312,0.1110714285714286,0.5818777056277056,0.14264069264069262
UK,4-13 days,0-250 GBP,0,0,5.0,8,3,5,VFF,0.0,0.0,0.11666666666666665,0.8833333333333332
North America,1-3 days,0-250 GBP,0,0,1.0,5,1,7,VFF,0.0,0.05,0.9333333333333333,0.016666666666666666
EU,1-3 days,250-500 GBP,1,1,1.0,6,5,4,Holiday,0.7552380952380953,0.0,0.24476190476190474,0.0
UK,4-13 days,1000-5000 GBP,1,0,1.0,8,6,3,VFF,0.25,0.0,0.3,0.45
North America,1-3 days,1000-5000 GBP,1,0,1.0,5,6,5,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,500-1000 GBP,1,0,1.0,5,6,5,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,0-250 GBP,0,1,5.0,5,4,3,Holiday,1.0,0.0,0.0,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,5,1,6,VFF,0.0,0.0,0.13476414503968684,0.8652358549603131
Asia,4-13 days,1000-5000 GBP,0,0,1.0,8,5,3,Business or Work,0.05,0.0,0.175,0.775
Non-EU Europe,4-13 days,500-1000 GBP,0,0,5.0,4,6,4,Holiday,0.22916666666666666,0.0,0.5,0.27083333333333337
EU,14-27 days,500-1000 GBP,0,0,1.0,8,2,2,VFF,0.0,0.0,0.0,1.0
North America,4-13 days,1000-5000 GBP,1,1,1.0,5,6,3,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,0-250 GBP,0,1,5.0,5,4,7,Holiday,0.45833333333333337,0.0,0.4583333333333333,0.08333333333333333
North America,1-3 days,1000-5000 GBP,1,1,1.0,7,5,3,Business or Work,0.5756349206349206,0.0,0.21557539682539684,0.20878968253968253
UK,1-3 days,0-250 GBP,0,0,1.0,2,5,3,VFF,0.07583333333333334,0.01,0.1,0.8141666666666666
Asia,4-13 days,250-500 GBP,1,1,1.0,4,2,6,Holiday,0.0,0.1,0.8,0.1
EU,1-3 days,0-250 GBP,0,0,5.0,6,1,7,VFF,0.5363804006451065,0.0,0.0,0.46361959935489344
Asia,1-3 days,1000-5000 GBP,0,0,1.0,4,4,3,VFF,0.55,0.05,0.25,0.15
EU,,0-250 GBP,1,0,1.0,5,1,1,Business or Work,0.007692307692307693,0.0,0.7239252414252413,0.2683824508824509
UK,4-13 days,500-1000 GBP,1,0,1.0,7,7,3,VFF,0.15,0.0,0.1,0.75
North America,14-27 days,1000-5000 GBP,0,0,1.0,2,2,1,Holiday,0.0,0.3,0.35,0.35
EU,1-3 days,0-250 GBP,2,0,1.0,6,1,7,Holiday,0.0,0.0,0.3596428571428571,0.6403571428571428
Asia,4-13 days,0-250 GBP,0,0,1.0,5,3,6,VFF,0.0,0.0,0.0,1.0
Africa,14-27 days,500-1000 GBP,0,0,1.0,7,5,3,VFF,0.05,0.0,0.1,0.85
UK,4-13 days,0-250 GBP,0,0,5.0,6,1,2,VFF,0.0,0.0,0.0,1.0
North America,1-3 days,0-250 GBP,0,1,1.0,2,4,2,Holiday,0.05,0.05,0.3,0.6
"Australia, NZ and Oceania",1-3 months,1000-5000 GBP,0,0,1.0,4,2,5,VFF,0.0,0.225,0.375,0.4
EU,1-3 days,500-1000 GBP,1,0,1.0,2,2,7,Holiday,0.0,0.0,0.7035082972582973,0.2964917027417027
EU,4-13 days,1000-5000 GBP,0,1,1.0,5,7,2,VFF,0.15,0.0,0.6,0.25
Asia,4-13 days,250-500 GBP,0,0,1.0,7,2,7,VFF,0.0,0.21000000000000002,0.05,0.74
EU,1-3 months,250-500 GBP,0,0,1.0,4,4,5,VFF,0.0,0.05,0.05,0.9
EU,4-13 days,500-1000 GBP,2,0,5.0,5,6,7,Holiday,0.1,0.0,0.9,0.0
EU,1-3 days,0-250 GBP,1,0,1.0,2,2,1,Holiday,0.0,0.0,1.0,0.0
Non-EU Europe,14-27 days,0-250 GBP,0,1,1.0,2,3,4,VFF,0.0,0.05,0.1375,0.8125
EU,4-13 days,1000-5000 GBP,1,1,1.0,5,7,3,Business or Work,0.1,0.0,0.9,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,7,2,6,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,0-250 GBP,1,1,1.0,4,4,3,Business or Work,0.5735714285714285,0.17686507936507936,0.24956349206349207,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,2,2,7,VFF,0.0,0.0,1.0,0.0
North America,14-27 days,0-250 GBP,0,0,1.0,6,6,5,VFF,0.0,0.0,0.1,0.9
EU,4-13 days,250-500 GBP,1,1,1.0,4,3,6,Holiday,0.0,0.0,0.6300000000000001,0.37
EU,1-3 days,0-250 GBP,0,0,1.0,4,1,7,VFF,0.015135665959557659,0.019255523860223174,0.3276500289903632,0.637958781189856
EU,1-3 days,0-250 GBP,0,1,1.0,4,2,1,VFF,0.0,0.0,0.09071504884004884,0.909284951159951
EU,4-13 days,500-1000 GBP,1,1,1.0,4,3,6,Holiday,0.0,0.0,0.7745238095238096,0.22547619047619052
EU,1-3 days,250-500 GBP,1,0,1.0,2,3,1,Holiday,0.40125,0.0,0.59875,0.0
Asia,14-27 days,500-1000 GBP,0,0,1.0,2,4,5,Education and Other,0.0,0.2,0.45,0.35
Asia,4-13 days,500-1000 GBP,0,0,1.0,7,5,7,VFF,0.0,0.0,0.4,0.6
North America,1-3 days,250-500 GBP,1,1,1.0,8,2,1,Business or Work,0.25,0.0,0.45,0.3
EU,4-13 days,250-500 GBP,1,0,1.0,4,1,4,Business or Work,0.014285714285714285,0.0,0.5008333333333334,0.4848809523809524
EU,1-3 days,250-500 GBP,0,1,1.0,2,7,5,Holiday,0.0,0.05,0.25,0.7
UK,1-3 days,0-250 GBP,0,1,1.0,5,6,5,Business or Work,0.1,0.0,0.19166666666666668,0.7083333333333333
EU,1-3 days,250-500 GBP,1,1,1.0,4,2,7,Holiday,0.0404269845298071,0.0,0.9176950260211086,0.04187798944908453
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,0,1.0,4,3,4,Holiday,0.0,0.0,0.19416666666666665,0.8058333333333334
North America,1-3 days,500-1000 GBP,1,1,1.0,4,3,1,Holiday,0.2,0.0,0.8,0.0
UK,14-27 days,250-500 GBP,0,0,1.0,7,5,4,VFF,0.1,0.0,0.15,0.75
EU,4-13 days,250-500 GBP,0,0,5.0,6,6,2,Business or Work,0.33333333333333337,0.0,0.5666666666666667,0.1
"Australia, NZ and Oceania",4-13 days,0-250 GBP,1,0,1.0,5,6,3,Business or Work,0.73,0.0,0.27,0.0
EU,4-13 days,1000-5000 GBP,1,0,5.0,7,2,2,Holiday,0.05,0.0,0.8,0.15
Non-EU Europe,,250-500 GBP,1,1,1.0,5,5,5,Education and Other,1.0,0.0,0.0,0.0
South America,14-27 days,1000-5000 GBP,1,1,1.0,4,7,5,Education and Other,0.25,0.0,0.6,0.15
EU,4-13 days,0-250 GBP,0,0,1.0,6,3,5,Business or Work,0.0,0.0,0.0,1.0
North America,1-3 days,1000-5000 GBP,1,1,1.0,7,4,2,Business or Work,0.6125,0.0,0.38749999999999996,0.0
North America,4-13 days,250-500 GBP,0,1,1.0,4,2,3,VFF,0.25,0.0,0.3,0.45
Asia,4-13 days,500-1000 GBP,1,0,1.0,4,6,4,Holiday,0.6126388888888888,0.0,0.35,0.03736111111111111
EU,14-27 days,1000-5000 GBP,1,0,1.0,4,1,2,Business or Work,0.35,0.0,0.4,0.25
EU,1-3 days,0-250 GBP,1,1,1.0,7,6,5,Business or Work,0.675297619047619,0.0125,0.31220238095238095,0.0
Non-EU Europe,1-3 days,250-500 GBP,1,0,1.0,2,4,2,VFF,0.05,0.007142857142857143,0.7928571428571429,0.15
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,2,0,1.0,2,2,3,Holiday,0.05,0.15,0.4,0.4
Africa,4-13 days,500-1000 GBP,0,0,1.0,7,5,3,VFF,0.05,0.0,0.1,0.85
EU,4-13 days,1000-5000 GBP,0,1,1.0,2,2,1,Holiday,0.0,0.25,0.45999999999999996,0.29
UK,4-13 days,500-1000 GBP,0,0,1.0,5,6,1,Holiday,0.0,0.0,0.0,1.0
Non-EU Europe,4-13 days,1000-5000 GBP,1,1,1.0,5,2,1,Business or Work,0.6625,0.0,0.3275,0.01
Asia,4-13 days,500-1000 GBP,1,1,5.0,6,5,2,Holiday,0.125,0.0,0.725,0.15
EU,1-3 days,0-250 GBP,1,1,1.0,5,1,7,Holiday,0.122864440985571,0.0,0.8185279546734655,0.05860760434096348
Non-EU Europe,1-3 days,500-1000 GBP,1,1,1.0,6,5,3,Holiday,0.8949999999999999,0.0,0.05500000000000001,0.05
EU,14-27 days,1000-5000 GBP,2,0,5.0,7,2,6,Holiday,0.1,0.0,0.75,0.15
UK,1-3 days,0-250 GBP,0,0,1.0,4,2,7,VFF,0.0,0.0,0.17945727617083113,0.8205427238291689
EU,,0-250 GBP,0,0,5.0,5,3,3,Business or Work,0.7541035353535352,0.0,0.2458964646464646,0.0
EU,1-3 days,1000-5000 GBP,1,1,1.0,5,5,3,Business or Work,1.0,0.0,0.0,0.0
UK,14-27 days,more than 5000 GBP,0,0,1.0,4,3,5,VFF,0.0,0.05,0.42000000000000004,0.53
EU,4-13 days,0-250 GBP,0,0,1.0,8,2,4,VFF,0.0,0.0,0.05,0.95
UK,1-3 days,0-250 GBP,0,0,1.0,4,2,7,VFF,0.0,0.0,0.17945727617083113,0.8205427238291689
EU,,0-250 GBP,0,0,5.0,6,6,6,Business or Work,1.0,0.0,0.0,0.0
UK,4-13 days,0-250 GBP,0,0,1.0,5,3,7,VFF,0.0,0.0,0.07674963924963926,0.9232503607503608
EU,4-13 days,250-500 GBP,2,1,1.0,7,7,3,Holiday,0.05,0.0,0.6833333333333333,0.26666666666666666
EU,1-3 days,250-500 GBP,1,0,5.0,2,1,7,Holiday,0.0,0.0,0.875,0.125
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,4,5,Holiday,0.2966666666666667,0.0,0.7033333333333334,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,6,3,1,Holiday,0.04583333333333333,0.0,0.8,0.15416666666666667
UK,14-27 days,500-1000 GBP,0,1,1.0,7,1,5,VFF,0.05,0.05,0.05,0.85
EU,1-3 days,1000-5000 GBP,1,1,1.0,4,1,6,VFF,0.0,0.0,1.0,0.0
North America,1-3 months,more than 5000 GBP,0,0,1.0,2,4,5,Education and Other,0.0,0.7166666666666667,0.15,0.13333333333333333
EU,1-3 days,250-500 GBP,1,0,1.0,5,2,7,Business or Work,0.0,0.0,0.8341694416694416,0.16583055833055832
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,0,1.0,7,2,1,VFF,0.0,0.0,0.5125,0.4875
